      Source     Station     Index   Year   Yday MinDay MaxDay  Month     Lat     Lon  MinLat  MaxLat  MinLon  MaxLon Length    Nsamps  Avg_none  Min_none  Max_none   SD_none  Avg_snow  Min_snow  Max_snow   SD_snow Avg_thkns Min_thkns Max_thkns  SD_thkns
    CanCoast         YCS  13071910   1974  137.0  123.0  151.0      5   63.33  -90.70   63.33   63.33  -90.70  -90.70   -999         5   -999.00   -999.00   -999.00   -999.00      0.05      0.03      0.08      0.03      1.98      1.83      2.06      0.10
    CanCoast         YCS  13071911   1974  165.0  158.0  172.0      6   63.33  -90.70   63.33   63.33  -90.70  -90.70   -999         3   -999.00   -999.00   -999.00   -999.00      0.00      0.00      0.00      0.00      1.76      1.57      1.98      0.21
    CanCoast         YCS  13071912   1974  333.0  333.0  333.0     11   63.33  -90.70   63.33   63.33  -90.70  -90.70   -999         1   -999.00   -999.00   -999.00   -999.00      0.05      0.05      0.05   -999.00      0.53      0.53      0.53   -999.00
    CanCoast         YCS  13071913   1974  351.2  341.0  362.0     12   63.33  -90.70   63.33   63.33  -90.70  -90.70   -999         4   -999.00   -999.00   -999.00   -999.00      0.06      0.05      0.08      0.02      0.78      0.69      0.88      0.08
    CanCoast         YCS  13071914   1975   17.2    4.0   31.0      1   63.33  -90.70   63.33   63.33  -90.70  -90.70   -999         5   -999.00   -999.00   -999.00   -999.00      0.08      0.08      0.08      0.00      1.10      0.90      1.30      0.16
    CanCoast         YCS  13071915   1975   48.5   38.0   59.0      2   63.33  -90.70   63.33   63.33  -90.70  -90.70   -999         4   -999.00   -999.00   -999.00   -999.00      0.08      0.08      0.08      0.00      1.43      1.32      1.55      0.10
    CanCoast         YCS  13071916   1975   76.8   66.0   87.0      3   63.33  -90.70   63.33   63.33  -90.70  -90.70   -999         4   -999.00   -999.00   -999.00   -999.00      0.16      0.08      0.20      0.05      1.60      1.50      1.68      0.08
    CanCoast         YCS  13071917   1975  104.5   94.0  115.0      4   63.33  -90.70   63.33   63.33  -90.70  -90.70   -999         4   -999.00   -999.00   -999.00   -999.00      0.11      0.03      0.18      0.07      1.93      1.75      2.26      0.23
    CanCoast         YCS  13071918   1975  136.2  122.0  150.0      5   63.33  -90.70   63.33   63.33  -90.70  -90.70   -999         5   -999.00   -999.00   -999.00   -999.00      0.02      0.00      0.08      0.04      1.86      1.70      1.98      0.11
    CanCoast         YCS  13071919   1975  160.5  157.0  164.0      6   63.33  -90.70   63.33   63.33  -90.70  -90.70   -999         2   -999.00   -999.00   -999.00   -999.00      0.00      0.00      0.00      0.00      1.55      1.40      1.70      0.21
    CanCoast         YCS  13071920   1975  332.0  332.0  332.0     11   63.33  -90.70   63.33   63.33  -90.70  -90.70   -999         1   -999.00   -999.00   -999.00   -999.00      0.05      0.05      0.05   -999.00      0.46      0.46      0.46   -999.00
    CanCoast         YCS  13071921   1975  348.7  339.0  360.0     12   63.33  -90.70   63.33   63.33  -90.70  -90.70   -999         3   -999.00   -999.00   -999.00   -999.00      0.07      0.05      0.10      0.03      0.76      0.60      0.94      0.17
    CanCoast         YCS  13071922   1976   16.0    2.0   30.0      1   63.33  -90.70   63.33   63.33  -90.70  -90.70   -999         5   -999.00   -999.00   -999.00   -999.00      0.10      0.10      0.10      0.00      1.12      0.99      1.24      0.10
    CanCoast         YCS  13071923   1976   48.3   36.0   58.0      2   63.33  -90.70   63.33   63.33  -90.70  -90.70   -999         3   -999.00   -999.00   -999.00   -999.00      0.09      0.08      0.10      0.01      1.42      1.30      1.50      0.10
    CanCoast         YCS  13071924   1976   75.5   65.0   86.0      3   63.33  -90.70   63.33   63.33  -90.70  -90.70   -999         4   -999.00   -999.00   -999.00   -999.00      0.07      0.05      0.08      0.02      1.70      1.57      1.85      0.12
    CanCoast         YCS  13071925   1976  105.8   93.0  121.0      4   63.33  -90.70   63.33   63.33  -90.70  -90.70   -999         4   -999.00   -999.00   -999.00   -999.00      0.09      0.08      0.10      0.01      1.89      1.83      1.96      0.06
    CanCoast         YCS  13071926   1976  138.5  127.0  150.0      5   63.33  -90.70   63.33   63.33  -90.70  -90.70   -999         4   -999.00   -999.00   -999.00   -999.00      0.04      0.03      0.05      0.01      1.95      1.91      1.98      0.03
    CanCoast         YCS  13071927   1976  327.5  324.0  331.0     11   63.33  -90.70   63.33   63.33  -90.70  -90.70   -999         2   -999.00   -999.00   -999.00   -999.00      0.02      0.01      0.03      0.01      0.42      0.37      0.46      0.06
    CanCoast         YCS  13071928   1976  352.0  338.0  366.0     12   63.33  -90.70   63.33   63.33  -90.70  -90.70   -999         5   -999.00   -999.00   -999.00   -999.00      0.04      0.03      0.06      0.01      1.08      0.70      1.36      0.27
    CanCoast         YCS  13071929   1977   17.5    7.0   28.0      1   63.33  -90.70   63.33   63.33  -90.70  -90.70   -999         4   -999.00   -999.00   -999.00   -999.00      0.08      0.06      0.10      0.02      1.35      1.33      1.40      0.03
    CanCoast         YCS  13071930   1977   45.5   35.0   56.0      2   63.33  -90.70   63.33   63.33  -90.70  -90.70   -999         4   -999.00   -999.00   -999.00   -999.00      0.07      0.06      0.10      0.02      1.38      1.30      1.55      0.11
    CanCoast         YCS  13071931   1977   73.5   63.0   84.0      3   63.33  -90.70   63.33   63.33  -90.70  -90.70   -999         4   -999.00   -999.00   -999.00   -999.00      0.09      0.08      0.10      0.01      1.57      1.57      1.57      0.00
    CanCoast         YCS  13071932   1977  106.0   91.0  119.0      4   63.33  -90.70   63.33   63.33  -90.70  -90.70   -999         5   -999.00   -999.00   -999.00   -999.00      0.10      0.08      0.13      0.02      1.71      1.57      1.79      0.11
    CanCoast         YCS  13071933   1977  129.5  126.0  133.0      5   63.33  -90.70   63.33   63.33  -90.70  -90.70   -999         2   -999.00   -999.00   -999.00   -999.00      0.05      0.03      0.08      0.04      1.82      1.80      1.83      0.02
    CanCoast         YCS  13071934   1977  357.0  350.0  364.0     12   63.33  -90.70   63.33   63.33  -90.70  -90.70   -999         3   -999.00   -999.00   -999.00   -999.00      0.05      0.04      0.05      0.01      0.78      0.74      0.84      0.05
    CanCoast         YCS  13071935   1978   17.7    6.0   27.0      1   63.33  -90.70   63.33   63.33  -90.70  -90.70   -999         3   -999.00   -999.00   -999.00   -999.00      0.05      0.05      0.05      0.00      1.05      0.88      1.17      0.15
    CanCoast         YCS  13071936   1978   44.5   34.0   55.0      2   63.33  -90.70   63.33   63.33  -90.70  -90.70   -999         4   -999.00   -999.00   -999.00   -999.00      0.05      0.05      0.05      0.00      1.33      1.19      1.47      0.12
    CanCoast         YCS  13071937   1978   76.0   62.0   90.0      3   63.33  -90.70   63.33   63.33  -90.70  -90.70   -999         5   -999.00   -999.00   -999.00   -999.00      0.05      0.05      0.05      0.00      1.56      1.48      1.66      0.07
    CanCoast         YCS  13071938   1978  107.5   97.0  118.0      4   63.33  -90.70   63.33   63.33  -90.70  -90.70   -999         4   -999.00   -999.00   -999.00   -999.00      0.09      0.08      0.10      0.01      1.77      1.73      1.78      0.02
    CanCoast         YCS  13071939   1978  135.5  125.0  146.0      5   63.33  -90.70   63.33   63.33  -90.70  -90.70   -999         4   -999.00   -999.00   -999.00   -999.00      0.19      0.18      0.20      0.01      1.72      1.65      1.80      0.08
    CanCoast         YCS  13071940   1978  156.5  153.0  160.0      6   63.33  -90.70   63.33   63.33  -90.70  -90.70   -999         2   -999.00   -999.00   -999.00   -999.00      0.21      0.20      0.23      0.02      1.83      1.83      1.83      0.00
    CanCoast         YCS  13071941   1978  349.0  335.0  363.0     12   63.33  -90.70   63.33   63.33  -90.70  -90.70   -999         5   -999.00   -999.00   -999.00   -999.00      0.04      0.03      0.05      0.01      0.83      0.58      1.07      0.21
    CanCoast         YCS  13071942   1979   12.0    5.0   19.0      1   63.33  -90.70   63.33   63.33  -90.70  -90.70   -999         3   -999.00   -999.00   -999.00   -999.00      0.07      0.06      0.08      0.01      1.22      1.07      1.40      0.17
    CanCoast         YCS  13071943   1979   45.2   34.0   56.0      2   63.33  -90.70   63.33   63.33  -90.70  -90.70   -999         4   -999.00   -999.00   -999.00   -999.00      0.06      0.06      0.08      0.01      1.47      1.42      1.58      0.08
    CanCoast         YCS  13071944   1979   75.4   61.0   89.0      3   63.33  -90.70   63.33   63.33  -90.70  -90.70   -999         5   -999.00   -999.00   -999.00   -999.00      0.12      0.08      0.15      0.03      1.80      1.75      1.88      0.06
    CanCoast         YCS  13071945   1979  107.0   96.0  117.0      4   63.33  -90.70   63.33   63.33  -90.70  -90.70   -999         4   -999.00   -999.00   -999.00   -999.00      0.15      0.10      0.20      0.04      1.99      1.92      2.05      0.05
    CanCoast         YCS  13071946   1979  131.0  124.0  138.0      5   63.33  -90.70   63.33   63.33  -90.70  -90.70   -999         3   -999.00   -999.00   -999.00   -999.00      0.28      0.25      0.30      0.03      2.12      2.06      2.18      0.06
    CanCoast         YCS  13071947   1980   19.0   11.0   25.0      1   63.33  -90.70   63.33   63.33  -90.70  -90.70   -999         3   -999.00   -999.00   -999.00   -999.00      0.04      0.03      0.05      0.01      1.14      1.04      1.22      0.09
    CanCoast         YCS  13071948   1980   44.2   32.0   60.0      2   63.33  -90.70   63.33   63.33  -90.70  -90.70   -999         4   -999.00   -999.00   -999.00   -999.00      0.05      0.05      0.05      0.00      1.41      1.30      1.53      0.10
    CanCoast         YCS  13071949   1980   77.5   67.0   88.0      3   63.33  -90.70   63.33   63.33  -90.70  -90.70   -999         2   -999.00   -999.00   -999.00   -999.00      0.06      0.05      0.08      0.02      1.67      1.60      1.75      0.11
    CanCoast         YCS  13071950   1980  116.0  116.0  116.0      4   63.33  -90.70   63.33   63.33  -90.70  -90.70   -999         1   -999.00   -999.00   -999.00   -999.00      0.03      0.03      0.03   -999.00      1.93      1.93      1.93   -999.00
    CanCoast         YCS  13071951   1980  137.2  123.0  152.0      5   63.33  -90.70   63.33   63.33  -90.70  -90.70   -999         5   -999.00   -999.00   -999.00   -999.00      0.01      0.00      0.02      0.01      1.92      1.88      1.96      0.04
    CanCoast         YCS  13071952   1980  340.0  340.0  340.0     12   63.33  -90.70   63.33   63.33  -90.70  -90.70   -999         1   -999.00   -999.00   -999.00   -999.00      0.04      0.04      0.04   -999.00      0.55      0.55      0.55   -999.00
    CanCoast         YCS  13071953   1981   16.0    2.0   30.0      1   63.33  -90.70   63.33   63.33  -90.70  -90.70   -999         2   -999.00   -999.00   -999.00   -999.00      0.05      0.05      0.06      0.01      1.06      0.97      1.14      0.12
    CanCoast         YCY  13081954   1959  303.0  303.0  303.0     10   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         1   -999.00   -999.00   -999.00   -999.00      0.00      0.00      0.00   -999.00      0.13      0.13      0.13   -999.00
    CanCoast         YCY  13081955   1959  320.5  310.0  331.0     11   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         4   -999.00   -999.00   -999.00   -999.00      0.07      0.05      0.10      0.03      0.34      0.20      0.43      0.10
    CanCoast         YCY  13081956   1959  348.2  338.0  358.0     12   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         4   -999.00   -999.00   -999.00   -999.00      0.10      0.10      0.10      0.00      0.63      0.48      0.74      0.11
    CanCoast         YCY  13081957   1960   15.4    1.0   29.0      1   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         5   -999.00   -999.00   -999.00   -999.00      0.24      0.18      0.25      0.03      0.87      0.76      0.97      0.08
    CanCoast         YCY  13081958   1960   46.8   36.0   58.0      2   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         4   -999.00   -999.00   -999.00   -999.00      0.43      0.36      0.46      0.05      1.05      0.99      1.14      0.07
    CanCoast         YCY  13081959   1960   74.5   64.0   85.0      3   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         4   -999.00   -999.00   -999.00   -999.00      0.47      0.46      0.48      0.01      1.15      1.14      1.17      0.01
    CanCoast         YCY  13081960   1960  106.4   92.0  120.0      4   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         5   -999.00   -999.00   -999.00   -999.00      0.53      0.51      0.56      0.02      1.23      1.17      1.30      0.05
    CanCoast         YCY  13081961   1960  137.5  127.0  148.0      5   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         4   -999.00   -999.00   -999.00   -999.00      0.56      0.53      0.61      0.04      1.40      1.37      1.42      0.02
    CanCoast         YCY  13081962   1960  165.8  155.0  176.0      6   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         4   -999.00   -999.00   -999.00   -999.00      0.29      0.08      0.56      0.22      1.57      1.37      1.70      0.14
    CanCoast         YCY  13081963   1960  186.5  183.0  190.0      7   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         2   -999.00   -999.00   -999.00   -999.00      0.00      0.00      0.00      0.00      1.10      0.97      1.22      0.18
    CanCoast         YCY  13081964   1960  323.0  316.0  330.0     11   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         3   -999.00   -999.00   -999.00   -999.00      0.03      0.00      0.05      0.03      0.27      0.15      0.38      0.12
    CanCoast         YCY  13081965   1960  351.0  337.0  365.0     12   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         5   -999.00   -999.00   -999.00   -999.00      0.11      0.05      0.18      0.05      0.49      0.38      0.61      0.09
    CanCoast         YCY  13081966   1961   16.5    6.0   27.0      1   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         4   -999.00   -999.00   -999.00   -999.00      0.23      0.15      0.33      0.08      0.75      0.64      0.84      0.09
    CanCoast         YCY  13081967   1961   44.5   34.0   55.0      2   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         4   -999.00   -999.00   -999.00   -999.00      0.34      0.30      0.36      0.03      0.97      0.89      1.02      0.06
    CanCoast         YCY  13081968   1961   76.0   62.0   90.0      3   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         5   -999.00   -999.00   -999.00   -999.00      0.37      0.36      0.38      0.01      1.16      1.07      1.22      0.05
    CanCoast         YCY  13081969   1961  107.5   97.0  118.0      4   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         4   -999.00   -999.00   -999.00   -999.00      0.33      0.30      0.36      0.02      1.36      1.24      1.42      0.08
    CanCoast         YCY  13081970   1961  135.5  125.0  146.0      5   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         4   -999.00   -999.00   -999.00   -999.00      0.40      0.30      0.51      0.09      1.42      1.40      1.47      0.03
    CanCoast         YCY  13081971   1961  167.0  153.0  181.0      6   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         5   -999.00   -999.00   -999.00   -999.00      0.28      0.00      0.56      0.27      1.34      1.12      1.45      0.13
    CanCoast         YCY  13081972   1961  188.0  188.0  188.0      7   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         1   -999.00   -999.00   -999.00   -999.00      0.00      0.00      0.00   -999.00      0.71      0.71      0.71   -999.00
    CanCoast         YCY  13081973   1961  300.0  300.0  300.0     10   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         1   -999.00   -999.00   -999.00   -999.00      0.00      0.00      0.00   -999.00      0.18      0.18      0.18   -999.00
    CanCoast         YCY  13081974   1961  317.5  307.0  328.0     11   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         4   -999.00   -999.00   -999.00   -999.00      0.04      0.03      0.05      0.01      0.47      0.33      0.61      0.12
    CanCoast         YCY  13081975   1961  349.0  335.0  363.0     12   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         5   -999.00   -999.00   -999.00   -999.00      0.04      0.03      0.05      0.01      0.90      0.71      1.07      0.15
    CanCoast         YCY  13081976   1962   15.5    5.0   26.0      1   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         4   -999.00   -999.00   -999.00   -999.00      0.11      0.08      0.15      0.03      1.18      1.09      1.27      0.08
    CanCoast         YCY  13081977   1962   43.8   34.0   54.0      2   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         4   -999.00   -999.00   -999.00   -999.00      0.28      0.20      0.36      0.07      1.36      1.30      1.40      0.04
    CanCoast         YCY  13081978   1962   75.0   61.0   89.0      3   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         5   -999.00   -999.00   -999.00   -999.00      0.41      0.41      0.43      0.01      1.49      1.42      1.55      0.05
    CanCoast         YCY  13081979   1962  106.5   96.0  117.0      4   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         4   -999.00   -999.00   -999.00   -999.00      0.37      0.36      0.41      0.03      1.59      1.57      1.60      0.02
    CanCoast         YCY  13081980   1962  134.5  124.0  145.0      5   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         4   -999.00   -999.00   -999.00   -999.00      0.44      0.36      0.51      0.07      1.58      1.55      1.63      0.03
    CanCoast         YCY  13081981   1962  166.0  152.0  180.0      6   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         5   -999.00   -999.00   -999.00   -999.00      0.36      0.15      0.56      0.20      1.58      1.55      1.63      0.03
    CanCoast         YCY  13081982   1962  194.0  187.0  201.0      7   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         3   -999.00   -999.00   -999.00   -999.00      0.00      0.00      0.00      0.00      1.18      0.89      1.45      0.28
    CanCoast         YCY  13081983   1962  327.0  320.0  334.0     11   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         3   -999.00   -999.00   -999.00   -999.00      0.04      0.03      0.05      0.01      0.29      0.20      0.38      0.09
    CanCoast         YCY  13081984   1962  351.5  341.0  362.0     12   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         4   -999.00   -999.00   -999.00   -999.00      0.37      0.08      0.76      0.34      0.53      0.46      0.56      0.05
    CanCoast         YCY  13081985   1963   14.5    4.0   25.0      1   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         4   -999.00   -999.00   -999.00   -999.00      0.96      0.81      1.04      0.10      0.59      0.56      0.61      0.03
    CanCoast         YCY  13081986   1963   42.5   32.0   53.0      2   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         4   -999.00   -999.00   -999.00   -999.00      1.07      1.04      1.12      0.04      0.63      0.61      0.64      0.01
    CanCoast         YCY  13081987   1963   60.0   60.0   60.0      3   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         1   -999.00   -999.00   -999.00   -999.00      1.07      1.07      1.07   -999.00      0.66      0.66      0.66   -999.00
    CanCoast         YCY  13081988   1963  105.5   95.0  116.0      4   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         4   -999.00   -999.00   -999.00   -999.00      0.47      0.43      0.53      0.05      1.40      1.22      1.52      0.15
    CanCoast         YCY  13081989   1963  137.2  124.0  151.0      5   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         5   -999.00   -999.00   -999.00   -999.00      0.56      0.53      0.61      0.03      1.61      1.57      1.65      0.04
    CanCoast         YCY  13081990   1963  168.8  158.0  180.0      6   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         4   -999.00   -999.00   -999.00   -999.00      0.29      0.08      0.51      0.19      1.61      1.55      1.65      0.05
    CanCoast         YCY  13081991   1963  329.5  326.0  333.0     11   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         2   -999.00   -999.00   -999.00   -999.00      0.01      0.00      0.03      0.02      0.34      0.25      0.43      0.13
    CanCoast         YCY  13081992   1963  351.2  340.0  361.0     12   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         4   -999.00   -999.00   -999.00   -999.00      0.08      0.03      0.13      0.05      0.66      0.56      0.74      0.08
    CanCoast         YCY  13081993   1964   17.4    3.0   31.0      1   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         5   -999.00   -999.00   -999.00   -999.00      0.23      0.15      0.30      0.08      0.81      0.76      0.89      0.05
    CanCoast         YCY  13081994   1964   48.5   38.0   59.0      2   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         4   -999.00   -999.00   -999.00   -999.00      0.49      0.30      0.58      0.13      0.97      0.94      0.99      0.02
    CanCoast         YCY  13081995   1964   76.8   66.0   88.0      3   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         4   -999.00   -999.00   -999.00   -999.00      0.60      0.56      0.66      0.05      1.16      1.12      1.22      0.05
    CanCoast         YCY  13081996   1964  104.5   94.0  115.0      4   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         4   -999.00   -999.00   -999.00   -999.00      0.66      0.64      0.69      0.02      1.17      1.14      1.19      0.02
    CanCoast         YCY  13081997   1964  136.2  122.0  150.0      5   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         5   -999.00   -999.00   -999.00   -999.00      0.74      0.69      0.76      0.03      1.35      1.24      1.42      0.07
    CanCoast         YCY  13081998   1964  171.0  164.0  178.0      6   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         3   -999.00   -999.00   -999.00   -999.00      0.24      0.08      0.51      0.24      1.46      1.40      1.52      0.06
    CanCoast         YCY  13081999   1964  192.0  185.0  199.0      7   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         3   -999.00   -999.00   -999.00   -999.00      0.01      0.00      0.03      0.02      1.13      0.71      1.47      0.39
    CanCoast         YCY  13082000   1964  304.0  304.0  304.0     10   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         1   -999.00   -999.00   -999.00   -999.00      0.00      0.00      0.00   -999.00      0.13      0.13      0.13   -999.00
    CanCoast         YCY  13082001   1964  321.8  311.0  333.0     11   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         4   -999.00   -999.00   -999.00   -999.00      0.05      0.03      0.10      0.03      0.34      0.23      0.46      0.11
    CanCoast         YCY  13082002   1964  349.5  339.0  360.0     12   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         4   -999.00   -999.00   -999.00   -999.00      0.12      0.10      0.15      0.02      0.59      0.51      0.66      0.06
    CanCoast         YCY  13082003   1965   15.2    1.0   29.0      1   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         5   -999.00   -999.00   -999.00   -999.00      0.33      0.13      0.51      0.16      0.81      0.69      0.89      0.09
    CanCoast         YCY  13082004   1965   46.8   36.0   57.0      2   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         4   -999.00   -999.00   -999.00   -999.00      0.70      0.61      0.84      0.10      0.98      0.97      0.99      0.01
    CanCoast         YCY  13082005   1965   74.5   64.0   85.0      3   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         4   -999.00   -999.00   -999.00   -999.00      0.58      0.43      0.86      0.19      0.95      0.94      0.97      0.02
    CanCoast         YCY  13082006   1965   95.5   92.0   99.0      4   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         2   -999.00   -999.00   -999.00   -999.00      0.45      0.43      0.48      0.04      1.41      1.37      1.45      0.06
    CanCoast         YCY  13082007   1965  134.0  134.0  134.0      5   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         1   -999.00   -999.00   -999.00   -999.00      0.36      0.36      0.36   -999.00      1.50      1.50      1.50   -999.00
    CanCoast         YCY  13082008   1965  165.5  155.0  176.0      6   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         4   -999.00   -999.00   -999.00   -999.00      0.19      0.03      0.30      0.13      1.51      1.42      1.57      0.06
    CanCoast         YCY  13082009   1965  193.8  183.0  204.0      7   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         4   -999.00   -999.00   -999.00   -999.00      0.01      0.00      0.03      0.02      0.97      0.64      1.27      0.26
    CanCoast         YCY  13082010   1965  298.5  295.0  302.0     10   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         2   -999.00   -999.00   -999.00   -999.00      0.04      0.03      0.05      0.01      0.19      0.13      0.25      0.08
    CanCoast         YCY  13082011   1965  319.8  309.0  330.0     11   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         4   -999.00   -999.00   -999.00   -999.00      0.12      0.08      0.13      0.02      0.45      0.30      0.56      0.11
    CanCoast         YCY  13082012   1965  348.2  337.0  360.0     12   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         4   -999.00   -999.00   -999.00   -999.00      0.21      0.20      0.25      0.03      0.63      0.57      0.67      0.05
    CanCoast         YCY  13082013   1966   14.2    1.0   28.0      1   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         5   -999.00   -999.00   -999.00   -999.00      0.26      0.20      0.33      0.05      0.84      0.71      0.97      0.10
    CanCoast         YCY  13082014   1966   46.0   35.0   57.0      2   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         4   -999.00   -999.00   -999.00   -999.00      0.32      0.25      0.36      0.05      1.11      1.04      1.14      0.05
    CanCoast         YCY  13082015   1966   74.5   64.0   85.0      3   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         4   -999.00   -999.00   -999.00   -999.00      0.44      0.38      0.56      0.08      1.19      1.12      1.27      0.06
    CanCoast         YCY  13082016   1966  106.8   93.0  120.0      4   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         5   -999.00   -999.00   -999.00   -999.00      0.47      0.41      0.53      0.04      1.27      1.21      1.38      0.07
    CanCoast         YCY  13082017   1966  137.8  127.0  149.0      5   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         4   -999.00   -999.00   -999.00   -999.00      0.52      0.46      0.56      0.04      1.37      1.35      1.40      0.02
    CanCoast         YCY  13082018   1966  166.0  155.0  177.0      6   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         4   -999.00   -999.00   -999.00   -999.00      0.36      0.23      0.53      0.13      1.35      1.26      1.42      0.07
    CanCoast         YCY  13082019   1966  193.5  183.0  204.0      7   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         4   -999.00   -999.00   -999.00   -999.00      0.04      0.00      0.13      0.06      0.99      0.61      1.18      0.26
    CanCoast         YCY  13082020   1966  323.0  316.0  330.0     11   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         3   -999.00   -999.00   -999.00   -999.00      0.03      0.00      0.05      0.03      0.23      0.13      0.30      0.09
    CanCoast         YCY  13082021   1966  350.8  337.0  365.0     12   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         5   -999.00   -999.00   -999.00   -999.00      0.10      0.05      0.18      0.05      0.61      0.42      0.76      0.13
    CanCoast         YCY  13082022   1967   17.5    7.0   28.0      1   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         4   -999.00   -999.00   -999.00   -999.00      0.22      0.13      0.33      0.09      0.88      0.80      0.94      0.06
    CanCoast         YCY  13082023   1967   45.8   35.0   56.0      2   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         4   -999.00   -999.00   -999.00   -999.00      0.35      0.30      0.38      0.04      1.03      0.91      1.12      0.10
    CanCoast         YCY  13082024   1967   74.0   64.0   84.0      3   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         4   -999.00   -999.00   -999.00   -999.00      0.45      0.41      0.51      0.05      1.16      1.14      1.17      0.01
    CanCoast         YCY  13082025   1967  105.0   91.0  119.0      4   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         5   -999.00   -999.00   -999.00   -999.00      0.59      0.48      0.69      0.08      1.25      1.14      1.38      0.11
    CanCoast         YCY  13082026   1967  136.5  126.0  147.0      5   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         4   -999.00   -999.00   -999.00   -999.00      0.62      0.53      0.71      0.07      1.25      1.07      1.36      0.13
    CanCoast         YCY  13082027   1967  164.5  154.0  175.0      6   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         4   -999.00   -999.00   -999.00   -999.00      0.16      0.03      0.38      0.16      1.49      1.37      1.57      0.09
    CanCoast         YCY  13082028   1967  192.8  183.0  203.0      7   70.48  -68.52   70.48   70.48  -68.52  -68.52   -999         4   -999.00   -999.00   -999.00   -999.00      0.01      0.00      0.03      0.02      1.12      0.69      1.42      0.35
