      Source    Campaign     Index   Year   Yday MinDay MaxDay  Month     Lat     Lon  MinLat  MaxLat  MinLon  MaxLon Length    Nsamps  Avg_snow  Min_snow  Max_snow   SD_snow Avg_thunc Min_thunc Max_thunc  SD_thunc Avg_thkns Min_thkns Max_thkns  SD_thkns
IceBridge-V2 2010-GrnlV2  15010010   2010   83.6   83.6   83.6      3   81.98 -104.13   81.69   82.54 -106.52 -103.37     47      1182      0.37      0.00      1.20      0.21      0.89      0.61      1.52      0.13      4.01      0.13     14.33      2.14
IceBridge-V2 2010-GrnlV2  15010011   2010   83.6   83.6   83.6      3   82.89 -106.97   82.65   83.11 -107.28 -106.67     42      1060      0.32      0.02      1.17      0.15      0.83      0.69      1.40      0.09      3.34      0.57     10.61      1.61
IceBridge-V2 2010-GrnlV2  15010012   2010   83.6   83.6   83.6      3   83.33 -107.59   83.11   83.57 -107.97 -107.28     40      1010      0.31      0.01      1.08      0.15      0.82      0.69      1.51      0.09      3.20      0.48     10.16      1.51
IceBridge-V2 2010-GrnlV2  15010013   2010   83.6   83.6   83.6      3   83.82 -108.39   83.57   84.03 -108.77 -107.97     32       810      0.28      0.03      0.86      0.12      0.78      0.56      1.14      0.07      2.56      0.33      7.54      1.28
IceBridge-V2 2010-GrnlV2  15010014   2010   83.6   83.6   83.6      3   84.26 -109.22   84.03   84.48 -109.70 -108.77     40      1011      0.28      0.03      0.85      0.11      0.72      0.48      1.30      0.08      2.59      0.37     10.10      1.25
IceBridge-V2 2010-GrnlV2  15010015   2010   92.6   92.5   92.7      4   74.41  -96.02   74.39   74.42  -97.03  -95.34     28       709      0.16      0.00      0.63      0.12      1.91      0.89      2.00      0.09      4.92      0.29      8.21      1.14
IceBridge-V2 2010-GrnlV2  15010016   2010   83.6   83.6   83.6      3   84.70 -110.21   84.48   84.94 -110.80 -109.70     41      1026      0.29      0.01      0.74      0.12      0.67      0.47      1.55      0.10      3.02      0.16     15.77      1.68
IceBridge-V2 2010-GrnlV2  15010017   2010   83.6   83.6   83.6      3   85.16 -111.42   84.94   85.39 -112.11 -110.80     39       990      0.32      0.02      0.86      0.12      0.66      0.47      1.34      0.08      2.72      0.52     13.33      1.37
IceBridge-V2 2010-GrnlV2  15010018   2010   83.6   83.6   83.6      3   85.61 -112.85   85.39   85.84 -113.70 -112.11     43      1090      0.30      0.04      0.83      0.13      0.64      0.42      1.18      0.08      2.95      0.25     11.33      1.36
IceBridge-V2 2010-GrnlV2  15010019   2010   83.6   83.6   83.6      3   82.84 -102.96   82.63   83.12 -103.25 -102.56     28       704      0.34      0.00      1.08      0.18      0.83      0.69      1.27      0.10      3.20      0.30      9.57      1.63
IceBridge-V2 2010-GrnlV2  15010020   2010   83.6   83.6   83.6      3   85.99 -111.73   85.84   86.02 -114.24 -107.72     62      1574      0.28      0.00      0.91      0.13      0.73      0.53      1.14      0.08      3.58      0.66     10.57      1.35
IceBridge-V2 2010-GrnlV2  15010021   2010   83.6   83.6   83.6      3   83.37 -102.17   83.12   83.61 -102.56 -101.76     42      1053      0.36      0.00      1.20      0.18      0.85      0.69      1.64      0.12      3.27      0.31     15.28      1.74
IceBridge-V2 2010-GrnlV2  15010022   2010   92.6   92.5   92.7      4   74.44  -94.34   74.42   74.45  -95.33  -93.65     23       572      0.14      0.00      0.66      0.11      1.84      0.53      2.00      0.20      4.91      0.20      9.76      1.55
IceBridge-V2 2010-GrnlV2  15010023   2010   83.6   83.6   83.6      3   83.86 -101.31   83.61   84.10 -101.76 -100.83     42      1068      0.35      0.02      1.18      0.15      0.82      0.69      1.33      0.08      2.93      0.19      7.65      1.23
IceBridge-V2 2010-GrnlV2  15010024   2010   83.6   83.5   83.6      3   86.00 -104.33   85.97   86.02 -107.72 -100.74     48      1205      0.29      0.02      1.06      0.13      0.73      0.41      1.55      0.09      3.32      0.33     14.44      1.52
IceBridge-V2 2010-GrnlV2  15010025   2010   83.6   83.6   83.6      3   84.37 -100.25   84.10   84.59 -100.83  -99.73     42      1062      0.30      0.00      0.98      0.13      0.81      0.64      1.37      0.07      2.98      0.11     11.85      1.46
IceBridge-V2 2010-GrnlV2  15010026   2010   92.6   92.5   92.7      4   74.44  -92.69   74.40   74.46  -93.65  -91.95     68      1717      0.16      0.00      0.74      0.11      1.61      0.41      2.00      0.19      4.31      0.25     10.37      1.60
IceBridge-V2 2010-GrnlV2  15010027   2010   83.6   83.6   83.6      3   84.84  -99.10   84.59   85.08  -99.73  -98.42     47      1172      0.33      0.00      0.90      0.14      0.82      0.69      1.23      0.07      3.11      0.14     10.61      1.38
IceBridge-V2 2010-GrnlV2  15010028   2010   83.6   83.5   83.7      3   85.85  -96.28   85.55   85.97 -100.73  -93.98    102      2551      0.32      0.00      0.99      0.14      0.76      0.51      1.31      0.08      3.18      0.16     12.61      1.40
IceBridge-V2 2010-GrnlV2  15010029   2010   83.7   83.6   83.7      3   85.31  -97.69   85.08   85.55  -98.42  -96.86     47      1182      0.33      0.00      0.95      0.14      0.81      0.66      1.19      0.08      3.23      0.27      8.62      1.37
IceBridge-V2 2010-GrnlV2  15010030   2010   92.6   92.5   92.7      4   74.36  -91.09   74.31   74.40  -91.95  -90.26     96      2403      0.12      0.00      0.86      0.08      0.90      0.48      1.46      0.21      3.26      0.15     11.50      1.54
IceBridge-V2 2010-GrnlV2  15010031   2010   83.6   83.5   83.7      3   85.69  -91.93   85.41   85.86  -94.01  -87.71     66      1672      0.32      0.01      1.19      0.14      0.69      0.38      1.85      0.11      3.09      0.20     16.65      1.54
IceBridge-V2 2010-GrnlV2  15010032   2010   83.7   83.7   83.7      3   85.19  -91.02   84.95   85.41  -91.94  -90.09     34       869      0.32      0.01      0.89      0.14      0.73      0.58      1.21      0.09      2.77      0.20     10.71      1.54
IceBridge-V2 2010-GrnlV2  15010033   2010   92.5   92.5   92.7      4   74.25  -89.43   74.20   74.31  -90.26  -88.59     45      1128      0.11      0.00      0.85      0.09      0.64      0.40      1.30      0.09      2.78      0.30     12.47      1.52
IceBridge-V2 2010-GrnlV2  15010034   2010   83.5   83.5   83.5      3   85.59  -84.11   85.50   85.71  -87.70  -81.91     36       916      0.28      0.02      0.85      0.13      0.61      0.40      1.20      0.10      3.14      0.09     11.79      1.63
IceBridge-V2 2010-GrnlV2  15010035   2010   83.7   83.7   83.7      3   83.48  -84.59   83.26   83.75  -86.56  -82.41     61      1533      0.36      0.00      1.19      0.18      0.85      0.47      1.71      0.11      3.33      0.11     15.32      1.88
IceBridge-V2 2010-GrnlV2  15010036   2010   92.5   92.5   92.5      4   74.17  -87.79   74.17   74.20  -88.59  -86.94     39       974      0.12      0.00      0.76      0.10      0.67      0.39      1.37      0.15      2.64      0.16     11.53      1.71
IceBridge-V2 2010-GrnlV2  15010037   2010   83.7   83.7   83.7      3   83.02  -84.93   82.80   83.28  -85.54  -84.06     58      1457      0.44      0.00      1.20      0.22      0.92      0.42      1.73      0.14      4.20      0.10     17.10      2.20
IceBridge-V2 2010-GrnlV2  15010038   2010   83.5   83.5   83.5      3   85.38  -79.25   85.26   85.50  -81.91  -76.78     43      1086      0.29      0.02      1.01      0.14      0.62      0.39      1.39      0.11      3.38      0.27     14.12      1.69
IceBridge-V2 2010-GrnlV2  15010039   2010   83.7   83.7   83.7      3   83.95  -81.19   83.68   84.22  -82.39  -79.83     36       903      0.32      0.00      1.00      0.16      0.82      0.69      1.23      0.10      2.87      0.05     10.68      1.68
